date,time,temp,dew_point,humidity,wind_dir,wind_speed,wind_gust,pressure,condition
2023-05-21,10:50,17.8,11.1,0.64,E,3.6,8.9,1008.5,Cloudy
2023-05-21,11:20,17.8,11.1,0.64,ESE,3.1,9.4,1009.5,Mostly Cloudy
2023-05-21,11:50,17.2,12.8,0.77,ESE,4.5,0,1009.5,Mostly Cloudy
2023-05-21,12:20,17.8,11.1,0.64,E,4.5,0,1009.5,Mostly Cloudy
2023-05-21,12:50,17.8,11.1,0.64,E,5.8,0,1009.5,Light Rain Shower
2023-05-21,13:20,17.8,11.1,0.64,E,4.5,0,1009.5,Mostly Cloudy
2023-05-21,13:50,17.2,12.2,0.72,ENE,4,0,1010.5,Mostly Cloudy
2023-05-21,14:20,17.2,12.2,0.72,ENE,4.5,0,1009.5,Light Rain Shower
2023-05-21,14:50,17.2,12.8,0.77,ENE,5.8,0,1009.5,Light Rain
2023-05-21,15:20,17.2,13.9,0.82,E,5.8,0,1009.5,Rain Shower
2023-05-21,15:41,17.2,13.9,0.82,ENE,5.8,0,1009.5,Cloudy
2023-05-21,15:50,17.2,13.9,0.82,ENE,5.8,0,1009.5,Cloudy
2023-05-21,16:20,17.2,12.8,0.77,ENE,5.8,0,1009.5,Cloudy
2023-05-21,16:50,17.2,13.9,0.82,ENE,5.8,0,1009.5,Light Rain Shower
2023-05-21,17:20,17.2,13.9,0.82,ENE,4.5,0,1009.5,Light Rain Shower
2023-05-21,17:50,17.2,13.9,0.82,NE,5.4,0,1009.5,Light Rain Shower
2023-05-21,18:20,17.2,12.8,0.77,ENE,4,0,1009.5,Mostly Cloudy
2023-05-21,18:50,17.2,12.8,0.77,ENE,5.4,0,1009.5,Light Rain Shower
2023-05-21,19:20,17.2,12.8,0.77,E,5.4,0,1009.5,Light Rain Shower
2023-05-21,19:50,17.2,12.8,0.77,ENE,5.4,0,1009.5,Light Rain Shower
2023-05-21,20:20,17.2,12.8,0.77,ENE,5.4,0,1009.5,Light Rain Shower
2023-05-21,20:50,17.2,13.9,0.82,ENE,4.5,0,1009.5,Light Rain Shower
2023-05-21,21:20,17.2,13.9,0.82,E,4.5,0,1009.5,Light Rain Shower
2023-05-21,21:50,17.2,13.9,0.82,ESE,3.1,0,1009.5,Mostly Cloudy
2023-05-21,22:20,17.2,13.9,0.82,E,4,0,1010.5,Mostly Cloudy
2023-05-21,22:50,17.2,13.9,0.82,ESE,3.1,0,1010.5,Rain
2023-05-21,23:20,17.2,13.9,0.82,ESE,2.2,0,1010.5,Rain
2023-05-21,23:50,17.2,13.9,0.82,ESE,2.2,0,1010.5,Light Rain
2023-05-22,0:20,17.2,15,0.88,E,3.6,0,1010.5,Light Rain
2023-05-22,0:50,17.2,13.9,0.82,ESE,2.7,0,1010.5,Light Rain
2023-05-22,1:20,17.2,13.9,0.82,ESE,2.7,0,1010.5,Light Rain
2023-05-22,1:50,17.2,15,0.88,E,3.1,0,1010.5,Cloudy
2023-05-22,2:20,17.2,15,0.88,E,3.6,0,1010.5,Mostly Cloudy
2023-05-22,2:50,17.2,15,0.88,ESE,2.2,0,1010.5,Mostly Cloudy
2023-05-22,3:20,17.2,15,0.88,E,1.3,0,1010.5,Light Drizzle
2023-05-22,3:50,17.2,15,0.88,E,2.2,0,1010.5,Mostly Cloudy
2023-05-22,4:20,17.2,13.9,0.82,NNE,3.1,0,1010.5,Mostly Cloudy
2023-05-22,4:50,16.1,13.9,0.88,NNE,5.4,0,1009.5,Mostly Cloudy
2023-05-22,5:20,16.1,12.8,0.82,NNE,4,0,1009.5,Cloudy
2023-05-22,5:50,16.1,12.8,0.82,NE,3.6,0,1010.5,Mostly Cloudy
2023-05-22,6:50,16.1,12.8,0.82,NE,4.5,0,1010.5,Mostly Cloudy
2023-05-22,7:50,16.1,12.8,0.82,NNE,4.5,0,1010.5,Mostly Cloudy
2023-05-22,8:50,16.1,12.2,0.77,NE,2.7,0,1010.5,Mostly Cloudy
2023-05-22,9:20,16.1,12.2,0.77,NE,1.3,0,1010.5,Mostly Cloudy
2023-05-22,9:50,17.2,12.2,0.72,NE,1.3,0,1010.5,Mostly Cloudy
2023-05-22,10:20,17.2,12.2,0.72,NE,0.9,0,1011.5,Mostly Cloudy
2023-05-22,10:50,17.8,12.2,0.68,E,0.9,0,1011.5,Mostly Cloudy
2023-05-22,11:20,17.8,11.1,0.64,E,2.7,0,1010.5,Mostly Cloudy
2023-05-22,11:50,17.8,11.1,0.64,E,2.2,0,1010.5,Partly Cloudy
2023-05-22,12:20,17.8,11.1,0.64,E,3.1,0,1010.5,Partly Cloudy
2023-05-22,12:50,18.9,11.1,0.6,E,3.6,0,1010.5,Partly Cloudy
2023-05-22,13:20,17.8,11.1,0.64,E,4,0,1010.5,Partly Cloudy
2023-05-22,13:50,18.9,12.2,0.64,E,4,0,1010.5,Showers in the Vicinity
2023-05-22,14:20,18.9,12.2,0.64,ESE,4.5,0,1010.5,Showers in the Vicinity
2023-05-22,14:50,18.9,12.2,0.64,E,4,0,1010.5,Mostly Cloudy
2023-05-22,15:20,18.9,10,0.56,E,2.7,0,1010.5,Showers in the Vicinity
2023-05-22,15:50,18.9,11.1,0.6,E,3.1,0,1010.5,Partly Cloudy
2023-05-22,16:20,20,11.1,0.56,E,3.1,0,1010.5,Partly Cloudy
2023-05-22,16:50,18.9,11.1,0.6,ESE,4,0,1010.5,Mostly Cloudy
2023-05-22,17:20,18.9,11.1,0.6,ESE,3.6,0,1010.5,Mostly Cloudy
2023-05-22,17:50,18.9,12.2,0.64,ESE,5.4,0,1010.5,Mostly Cloudy
2023-05-22,18:20,18.9,12.8,0.68,ESE,3.1,0,1010.5,Partly Cloudy
2023-05-22,18:50,18.9,12.8,0.68,ESE,3.6,0,1010.5,Mostly Cloudy
2023-05-22,19:20,18.9,12.8,0.68,ESE,3.6,0,1010.5,Partly Cloudy
2023-05-22,19:50,17.8,12.8,0.73,SE,2.7,0,1010.5,Partly Cloudy
2023-05-22,20:20,17.8,12.8,0.73,E,2.7,0,1010.5,Partly Cloudy
2023-05-22,20:50,17.8,12.8,0.73,ESE,1.3,0,1010.5,Partly Cloudy
2023-05-22,21:20,17.8,12.8,0.73,ESE,1.3,0,1010.5,Partly Cloudy
2023-05-22,21:50,17.8,12.8,0.73,ESE,0.9,0,1010.5,Partly Cloudy
2023-05-22,22:20,17.2,12.8,0.77,NNE,0.9,0,1011.5,Fair
2023-05-22,22:50,17.2,12.8,0.77,NNE,1.3,0,1011.5,Fair
2023-05-22,23:20,17.2,12.8,0.77,NE,1.3,0,1011.5,Mostly Cloudy
2023-05-22,23:50,17.2,12.8,0.77,NE,1.3,0,1011.5,Cloudy
2023-05-23,0:20,17.2,13.9,0.82,NE,0.4,0,1011.5,Cloudy
2023-05-23,0:50,17.2,13.9,0.82,NE,0.4,0,1012.5,Cloudy
2023-05-23,1:20,17.2,12.8,0.77,NNE,0.9,0,1011.5,Mostly Cloudy
2023-05-23,1:50,17.2,12.8,0.77,W,2.2,0,1011.5,Mostly Cloudy
2023-05-23,2:20,16.1,13.9,0.88,WNW,3.1,0,1011.5,Light Rain
2023-05-23,2:50,16.1,13.9,0.88,NW,2.2,0,1011.5,Light Rain
2023-05-23,3:20,16.1,13.9,0.88,W,2.7,0,1010.5,Light Rain
2023-05-23,3:50,16.1,13.9,0.88,W,2.7,0,1010.5,Light Rain
2023-05-23,4:20,16.1,13.9,0.88,W,3.6,0,1010.5,Cloudy
2023-05-23,4:50,16.1,13.9,0.88,W,4,0,1009.5,Cloudy
2023-05-23,5:20,16.1,12.8,0.82,W,3.6,0,1009.5,Mostly Cloudy
2023-05-23,5:50,16.1,12.8,0.82,W,3.1,0,1009.5,Fair
2023-05-23,6:50,16.1,12.8,0.82,W,2.7,0,1009.5,Mostly Cloudy
2023-05-23,7:50,16.1,12.8,0.82,WNW,3.1,0,1009.5,Mostly Cloudy
2023-05-23,8:50,16.1,12.8,0.82,W,4.5,0,1009.5,Mostly Cloudy
2023-05-23,9:20,16.1,12.8,0.82,W,3.1,0,1009.5,Mostly Cloudy
2023-05-23,9:50,17.2,12.8,0.77,W,3.6,0,1009.5,Mostly Cloudy
2023-05-23,10:20,17.2,13.9,0.82,W,4,0,1009.5,Mostly Cloudy
2023-05-23,10:50,17.2,13.9,0.82,W,4.5,0,1010.5,Mostly Cloudy
2023-05-23,11:20,17.8,12.8,0.73,W,3.6,0,1010.5,Mostly Cloudy
2023-05-23,11:50,17.8,12.8,0.73,W,2.7,0,1010.5,Mostly Cloudy
2023-05-23,12:20,18.9,12.8,0.68,W,1.3,0,1009.5,Mostly Cloudy
2023-05-23,12:50,18.9,12.8,0.68,SSW,1.3,0,1010.5,Showers in the Vicinity
2023-05-23,13:20,17.8,12.8,0.73,SSW,3.6,0,1010.5,Showers in the Vicinity
2023-05-23,13:30,17.8,13.9,0.77,SSW,3.1,0,1010.5,Light Rain Shower
2023-05-23,13:37,17.2,15,0.88,SW,3.1,0,1010.5,Heavy Rain Shower
2023-05-23,13:50,16.1,13.9,0.88,SW,3.1,0,1010.5,Heavy Rain Shower
2023-05-23,14:20,16.1,15,0.94,SSW,1.3,0,1010.5,Rain Shower
2023-05-23,14:25,16.1,13.9,0.88,SSW,1.3,0,1010.5,Light Rain Shower
2023-05-23,14:50,17.2,15,0.88,SSW,2.2,0,1010.5,Light Rain Shower
2023-05-23,15:20,17.2,15,0.88,SSW,3.1,0,1010.5,Light Rain Shower
2023-05-23,15:50,17.2,15,0.88,SW,2.7,0,1010.5,Light Rain Shower
2023-05-23,16:20,17.2,15,0.88,SW,3.1,0,1010.5,Light Rain Shower
2023-05-23,16:50,17.2,15,0.88,W,3.1,0,1010.5,Light Rain Shower
2023-05-23,17:20,16.1,13.9,0.88,W,4,0,1010.5,Light Rain Shower
2023-05-23,17:50,16.1,13.9,0.88,WSW,4,0,1010.5,Light Rain Shower
2023-05-23,18:20,17.2,13.9,0.82,W,4.5,0,1010.5,Light Rain Shower
2023-05-23,18:50,17.2,15,0.88,SW,3.6,0,1010.5,Light Rain Shower
2023-05-23,19:20,17.2,13.9,0.82,WSW,3.1,0,1010.5,Mostly Cloudy
2023-05-23,19:50,17.2,13.9,0.82,W,3.1,0,1010.5,Mostly Cloudy
2023-05-23,20:20,17.2,13.9,0.82,WNW,3.1,0,1010.5,Showers in the Vicinity
2023-05-23,20:50,17.2,13.9,0.82,WNW,3.1,0,1010.5,Mostly Cloudy
2023-05-23,21:20,17.2,13.9,0.82,W,3.6,0,1010.5,Partly Cloudy
2023-05-23,21:50,17.2,13.9,0.82,W,3.1,0,1011.5,Fair
2023-05-23,22:20,17.2,13.9,0.82,WNW,0.9,0,1011.5,Partly Cloudy
2023-05-23,22:50,17.2,13.9,0.82,NW,1.3,0,1011.5,Cloudy
2023-05-23,23:20,17.2,13.9,0.82,NW,1.3,0,1012.5,Mostly Cloudy
2023-05-23,23:50,16.1,13.9,0.88,N,0.9,0,1012.5,Cloudy
2023-05-24,0:20,16.1,12.8,0.82,NNW,0.9,0,1012.5,Mostly Cloudy
2023-05-24,0:50,16.1,13.9,0.88,SW,0.9,0,1012.5,Cloudy
2023-05-24,1:20,16.1,13.9,0.88,W,0.9,0,1012.5,Cloudy
2023-05-24,1:50,16.1,13.9,0.88,WNW,1.3,0,1012.5,Mostly Cloudy
2023-05-24,2:20,16.1,13.9,0.88,W,2.7,0,1012.5,Mostly Cloudy
2023-05-24,2:50,16.1,13.9,0.88,W,0.9,0,1012.5,Mostly Cloudy
2023-05-24,3:20,16.1,13.9,0.88,W,0.4,0,1011.5,Mostly Cloudy
2023-05-24,3:50,16.1,13.9,0.88,W,1.3,0,1012.5,Partly Cloudy
2023-05-24,4:20,16.1,13.9,0.88,WSW,2.2,0,1011.5,Fair
2023-05-24,4:50,15,12.8,0.88,WSW,1.3,0,1011.5,Fair
2023-05-24,5:20,15,12.8,0.88,WSW,2.7,0,1011.5,Fair
2023-05-24,5:50,15,12.8,0.88,WNW,1.3,0,1011.5,Fair
2023-05-24,6:50,13.9,12.2,0.88,W,0.9,0,1012.5,Fair
2023-05-24,7:50,15,12.8,0.88,SSW,0.4,0,1012.5,Fair
2023-05-24,8:50,15,12.8,0.88,W,2.2,0,1013.5,Fair
2023-05-24,9:20,16.1,12.8,0.82,W,2.2,0,1013.5,Fair
2023-05-24,9:50,16.1,12.8,0.82,W,0.9,0,1013.5,Fair
2023-05-24,10:20,17.8,13.9,0.77,W,0.9,0,1013.5,Fair
2023-05-24,10:50,18.9,13.9,0.73,E,0.9,0,1013.5,Fair
2023-05-24,11:20,17.8,12.8,0.73,E,2.2,0,1013.5,Fair
2023-05-24,11:50,18.9,13.9,0.73,E,2.7,0,1013.5,Fair
2023-05-24,12:20,18.9,13.9,0.73,E,3.1,0,1013.5,Fair
2023-05-24,12:50,18.9,13.9,0.73,E,3.6,0,1013.5,Fair
2023-05-24,13:20,18.9,13.9,0.73,E,3.6,0,1013.5,Fair
2023-05-24,13:50,21.1,13.9,0.64,SE,2.2,0,1013.5,Fair
2023-05-24,14:20,20,12.8,0.64,ESE,3.6,0,1013.5,Fair
2023-05-24,14:50,21.1,12.8,0.6,ESE,2.7,0,1013.5,Fair
2023-05-24,15:20,20,13.9,0.68,ESE,5.4,0,1013.5,Fair
2023-05-24,15:50,21.1,13.9,0.64,ESE,4.5,0,1013.5,Fair
2023-05-24,16:20,21.1,13.9,0.64,ESE,5.4,0,1013.5,Fair
2023-05-24,16:50,22.2,12.8,0.57,SE,3.1,0,1013.5,Fair
2023-05-24,17:20,22.2,12.8,0.57,SE,3.1,0,1013.5,Fair
2023-05-24,17:50,22.2,13.9,0.6,SE,4,0,1012.5,Fair
2023-05-24,18:20,22.2,12.8,0.57,S,2.7,0,1012.5,Fair
2023-05-24,18:50,21.1,13.9,0.64,ESE,3.1,0,1013.5,Fair
2023-05-24,19:20,21.1,13.9,0.64,SE,3.1,0,1013.5,Fair
2023-05-24,19:50,21.1,15,0.68,SE,3.6,0,1013.5,Fair
2023-05-24,20:20,21.1,13.9,0.64,ESE,3.6,0,1013.5,Fair
2023-05-24,20:50,21.1,15,0.68,SE,3.1,0,1013.5,Fair
2023-05-24,21:20,20,13.9,0.68,ESE,2.7,0,1013.5,Fair
2023-05-24,21:50,20,15,0.73,SE,2.2,0,1013.5,Fair
2023-05-24,22:20,20,15,0.73,ESE,2.2,0,1014.6,Fair
2023-05-24,22:50,20,15,0.73,ESE,4,0,1014.6,Fair
2023-05-24,23:20,18.9,16.1,0.83,ENE,3.1,0,1014.6,Fair
2023-05-24,23:50,17.8,16.1,0.88,NE,3.1,0,1014.6,Fair
2023-05-25,0:20,17.8,16.1,0.88,NNE,2.2,0,1015.2,Fair
2023-05-25,0:50,17.8,16.1,0.88,ESE,0.9,0,1015.2,Fair
2023-05-25,1:20,17.8,16.1,0.88,E,0.9,0,1015.2,Fair
2023-05-25,1:50,17.8,16.1,0.88,E,0.9,0,1015.2,Fair
2023-05-25,2:20,17.8,16.1,0.88,ENE,0.4,0,1015.2,Fair
2023-05-25,2:50,17.8,16.1,0.88,E,0.9,0,1014.6,Fair
2023-05-25,3:20,17.8,16.1,0.88,ENE,1.3,0,1014.6,Mostly Cloudy
2023-05-25,3:50,17.8,15,0.83,ESE,0.9,0,1014.6,Cloudy
2023-05-25,4:20,17.8,15,0.83,E,0.9,0,1014.6,Mostly Cloudy
2023-05-25,4:50,17.2,15,0.88,E,0.9,0,1014.6,Mostly Cloudy
2023-05-25,5:20,17.2,15,0.88,ESE,0.4,0,1014.6,Cloudy
2023-05-25,5:50,17.2,15,0.88,E,0.9,0,1014.6,Partly Cloudy
2023-05-25,6:50,16.1,13.9,0.88,WNW,0.4,0,1014.6,Partly Cloudy
2023-05-25,7:50,16.1,13.9,0.88,W,0.9,0,1015.2,Fair
2023-05-25,8:50,17.2,15,0.88,W,0.9,0,1015.2,Fair
2023-05-25,9:20,17.8,15,0.83,W,0.9,0,1015.2,Fair
2023-05-25,9:50,18.9,15,0.78,ENE,1.3,0,1015.2,Fair
2023-05-25,10:20,18.9,15,0.78,ENE,2.2,0,1016.3,Fair
2023-05-25,10:50,18.9,15,0.78,E,2.2,0,1016.3,Fair
2023-05-25,11:20,20,15,0.73,ENE,2.7,0,1016.3,Fair
2023-05-25,11:50,20,15,0.73,E,3.1,0,1016.3,Fair
2023-05-25,12:20,20,15,0.73,E,3.1,0,1016.3,Fair
2023-05-25,12:50,21.1,15,0.68,E,3.6,0,1016.3,Fair
2023-05-25,13:20,21.1,15,0.68,E,4,0,1016.3,Fair
2023-05-25,13:50,21.1,16.1,0.73,E,4.5,0,1015.2,Fair
2023-05-25,14:20,22.2,15,0.64,E,5.4,0,1015.2,Fair
2023-05-25,14:50,21.1,15,0.68,E,4.5,0,1015.2,Fair
2023-05-25,15:20,22.2,15,0.64,E,5.4,0,1015.2,Fair
2023-05-25,15:50,22.2,15,0.64,ESE,5.4,0,1015.2,Fair
2023-05-25,16:20,22.2,13.9,0.6,ESE,4,0,1014.6,Fair
2023-05-25,16:50,22.2,15,0.64,ESE,3.1,0,1014.6,Fair
2023-05-25,17:20,22.8,13.9,0.57,ESE,3.1,0,1013.5,Fair
2023-05-25,17:50,22.8,15,0.61,ESE,3.6,0,1013.5,Fair
2023-05-25,18:20,22.2,15,0.64,E,4,0,1013.5,Fair
2023-05-25,18:50,22.2,16.1,0.69,E,4,0,1013.5,Fair
2023-05-25,19:20,22.2,15,0.64,E,5.4,0,1012.5,Fair
2023-05-25,19:50,21.1,15,0.68,ESE,3.6,0,1012.5,Fair
2023-05-25,20:20,21.1,15,0.68,E,4.5,0,1012.5,Fair
2023-05-25,20:50,21.1,15,0.68,ESE,4.5,0,1012.5,Fair
2023-05-25,21:20,21.1,15,0.68,SE,2.2,0,1012.5,Fair
2023-05-25,21:50,21.1,15,0.68,SE,1.3,0,1012.5,Fair
2023-05-25,22:20,21.1,15,0.68,S,2.2,0,1013.5,Fair
2023-05-25,22:50,20,13.9,0.68,SSE,2.2,0,1013.5,Fair
2023-05-25,23:20,21.1,13.9,0.64,SE,2.2,0,1013.5,Fair
2023-05-25,23:50,20,15,0.73,ESE,0.9,0,1013.5,Fair
2023-05-26,0:20,20,15,0.73,ESE,2.7,0,1013.5,Fair
2023-05-26,0:50,20,15,0.73,N,1.3,0,1013.5,Fair
2023-05-26,1:20,20,16.1,0.78,NW,1.3,0,1013.5,Fair
2023-05-26,1:50,18.9,16.1,0.83,ENE,3.1,0,1013.5,Fair
2023-05-26,2:20,18.9,16.1,0.83,NE,3.1,0,1013.5,Fair
2023-05-26,2:50,17.8,16.1,0.88,NE,2.7,0,1013.5,Fair
2023-05-26,3:20,18.9,16.1,0.83,NE,3.1,0,1013.5,Fair
2023-05-26,3:50,18.9,16.1,0.83,NE,2.7,0,1013.5,Fair
2023-05-26,4:20,17.8,16.1,0.88,NNE,2.7,0,1012.5,Fair
2023-05-26,4:50,18.9,16.1,0.83,NE,1.3,0,1012.5,Mostly Cloudy
2023-05-26,5:50,17.8,15,0.83,NE,2.2,0,1012.5,Partly Cloudy
2023-05-26,6:50,17.8,16.1,0.88,NE,3.1,0,1013.5,Mostly Cloudy
2023-05-26,7:50,18.9,17.2,0.88,E,4.5,0,1013.5,Partly Cloudy
2023-05-26,8:20,18.9,17.2,0.88,ENE,5.4,0,1013.5,Cloudy
2023-05-26,8:50,18.9,17.2,0.88,ENE,5.4,0,1014.6,Mostly Cloudy
2023-05-26,9:20,20,17.2,0.83,NE,4.5,0,1014.6,Partly Cloudy
2023-05-26,9:50,20,17.2,0.83,ENE,6.3,0,1014.6,Partly Cloudy
2023-05-26,10:20,20,17.2,0.83,ENE,6.7,0,1014.6,Partly Cloudy
2023-05-26,10:50,18.9,17.2,0.88,NE,5.4,10.3,1014.6,Partly Cloudy
2023-05-26,11:20,20,17.2,0.83,ENE,5.8,0,1015.2,Partly Cloudy
2023-05-26,11:50,21.1,17.2,0.78,ENE,5.8,0,1015.2,Partly Cloudy
2023-05-26,12:20,20,17.2,0.83,ENE,6.3,0,1015.2,Mostly Cloudy
2023-05-26,12:50,20,17.2,0.83,ENE,5.8,0,1015.2,Mostly Cloudy
2023-05-26,13:20,20,17.2,0.83,ENE,5.8,0,1015.2,Mostly Cloudy
2023-05-26,13:50,21.1,17.2,0.78,ENE,5.4,0,1015.2,Partly Cloudy
2023-05-26,14:20,22.2,17.2,0.73,ENE,5.4,0,1015.2,Partly Cloudy
2023-05-26,14:50,21.1,17.2,0.78,E,4.5,0,1015.2,Partly Cloudy
2023-05-26,15:20,21.1,17.2,0.78,ENE,5.8,0,1014.6,Mostly Cloudy
2023-05-26,15:50,21.1,17.2,0.78,E,5.4,0,1014.6,Mostly Cloudy
2023-05-26,16:20,21.1,17.2,0.78,E,5.4,0,1014.6,Mostly Cloudy
2023-05-26,16:50,21.1,17.8,0.83,E,4.5,0,1014.6,Partly Cloudy
2023-05-26,17:20,21.1,17.2,0.78,E,5.4,0,1014.6,Partly Cloudy
2023-05-26,17:50,21.1,17.2,0.78,ESE,4,0,1013.5,Fair
2023-05-26,18:20,21.1,17.2,0.78,E,5.4,0,1013.5,Fair
2023-05-26,18:50,21.1,17.2,0.78,ESE,4.5,0,1013.5,Partly Cloudy
2023-05-26,19:20,21.1,17.8,0.83,E,5.4,0,1013.5,Partly Cloudy
2023-05-26,19:50,21.1,17.2,0.78,E,4.5,0,1013.5,Mostly Cloudy
2023-05-26,20:20,20,17.8,0.88,E,4,0,1013.5,Mostly Cloudy
2023-05-26,20:50,20,17.8,0.88,ENE,4.5,0,1013.5,Mostly Cloudy
2023-05-26,21:20,20,17.8,0.88,ENE,5.4,0,1013.5,Mostly Cloudy
2023-05-26,21:50,20,17.8,0.88,ENE,5.8,0,1013.5,Mostly Cloudy
2023-05-26,22:20,20,17.8,0.88,ENE,5.4,0,1013.5,Mostly Cloudy
2023-05-26,22:50,20,17.8,0.88,E,6.3,0,1014.6,Partly Cloudy
2023-05-26,23:20,20,17.8,0.88,E,5.8,0,1014.6,Cloudy
2023-05-26,23:50,20,17.8,0.88,E,6.3,0,1014.6,Cloudy
2023-05-27,0:20,18.9,17.2,0.88,NE,6.3,0,1013.5,Cloudy
2023-05-27,0:50,20,17.2,0.83,ENE,5.8,0,1014.6,Cloudy
2023-05-27,1:20,20,17.2,0.83,ESE,5.8,0,1015.2,Light Rain
2023-05-27,1:50,18.9,17.8,0.94,E,7.6,0,1014.6,Light Rain
2023-05-27,2:20,18.9,17.8,0.94,E,5.8,0,1013.5,Heavy Rain
2023-05-27,2:50,18.9,17.8,0.94,ENE,4,0,1014.6,Mostly Cloudy
2023-05-27,3:20,18.9,17.8,0.94,E,4,0,1014.6,Light Rain
2023-05-27,3:50,18.9,17.8,0.94,ESE,7.6,0,1013.5,Light Rain
2023-05-27,4:20,18.9,17.8,0.94,E,6.3,0,1013.5,Light Drizzle
2023-05-27,4:50,18.9,17.2,0.88,E,4.5,0,1013.5,Light Rain
2023-05-27,5:20,18.9,17.2,0.88,E,7.2,12.5,1013.5,Light Drizzle
2023-05-27,5:50,18.9,17.2,0.88,ESE,3.1,0,1013.5,Mostly Cloudy
2023-05-27,6:50,18.9,16.1,0.83,ENE,2.2,0,1013.5,Partly Cloudy
2023-05-27,7:50,18.9,15,0.78,E,0.9,0,1013.5,Mostly Cloudy
2023-05-27,8:50,18.9,17.2,0.88,SW,1.3,0,1013.5,Mostly Cloudy
2023-05-27,9:20,18.9,17.2,0.88,SSW,2.2,0,1013.5,Mostly Cloudy
2023-05-27,9:50,20,16.1,0.78,SSW,1.3,0,1013.5,Mostly Cloudy
2023-05-27,10:20,20,15,0.73,WSW,2.7,0,1013.5,Fair
2023-05-27,10:50,21.1,13.9,0.64,S,2.7,0,1013.5,Mostly Cloudy
2023-05-27,11:20,22.2,13.9,0.6,S,3.1,0,1014.6,Mostly Cloudy
2023-05-27,11:50,22.2,15,0.64,S,4,0,1014.6,Mostly Cloudy
2023-05-27,12:20,22.2,16.1,0.69,S,4,0,1014.6,Cloudy
2023-05-27,12:50,22.2,16.1,0.69,S,5.4,0,1014.6,Mostly Cloudy
2023-05-27,13:20,22.2,17.2,0.73,SSW,5.8,0,1014.6,Mostly Cloudy
2023-05-27,13:50,22.2,16.1,0.69,S,5.4,0,1014.6,Mostly Cloudy
2023-05-27,14:20,22.2,16.1,0.69,SSW,5.4,0,1014.6,Mostly Cloudy
2023-05-27,14:50,22.2,16.1,0.69,SSW,6.3,0,1014.6,Mostly Cloudy
2023-05-27,15:20,22.2,16.1,0.69,SSW,5.4,0,1014.6,Mostly Cloudy
2023-05-27,15:50,22.2,16.1,0.69,SSW,5.4,0,1014.6,Mostly Cloudy
2023-05-27,16:20,22.8,13.9,0.57,SW,4.5,0,1014.6,Mostly Cloudy
2023-05-27,16:50,22.2,15,0.64,SSW,5.4,0,1014.6,Mostly Cloudy
2023-05-27,17:20,22.8,12.8,0.53,SW,4.5,0,1014.6,Mostly Cloudy
2023-05-27,17:50,22.8,13.9,0.57,WSW,3.6,0,1014.6,Mostly Cloudy
2023-05-27,18:20,22.2,13.9,0.6,W,5.4,0,1014.6,Mostly Cloudy
2023-05-27,18:50,22.2,15,0.64,W,5.4,0,1014.6,Mostly Cloudy
2023-05-27,19:20,22.2,15,0.64,W,5.4,0,1014.6,Mostly Cloudy
2023-05-27,19:50,21.1,13.9,0.64,W,4.5,0,1014.6,Mostly Cloudy
2023-05-27,20:20,22.2,12.8,0.57,WSW,6.7,0,1014.6,Partly Cloudy
2023-05-27,20:50,22.2,12.8,0.57,SW,4.5,0,1014.6,Fair
2023-05-27,21:20,22.2,13.9,0.6,WSW,5.4,0,1014.6,Cloudy
2023-05-27,21:50,21.1,15,0.68,WSW,4.5,0,1014.6,Cloudy
2023-05-27,22:20,21.1,15,0.68,WSW,3.6,0,1015.2,Cloudy
2023-05-27,22:50,20,15,0.73,W,5.4,0,1015.2,Cloudy
2023-05-27,23:20,20,15,0.73,W,4,0,1015.2,Mostly Cloudy
2023-05-27,23:50,20,16.1,0.78,WNW,3.6,0,1015.2,Partly Cloudy
2023-05-28,0:20,18.9,16.1,0.83,W,4,0,1015.2,Fair
2023-05-28,0:50,20,15,0.73,WSW,4.5,0,1015.2,Fair
2023-05-28,1:20,18.9,15,0.78,WSW,4,0,1015.2,Fair
2023-05-28,1:50,18.9,15,0.78,W,3.6,0,1015.2,Fair
2023-05-28,2:20,18.9,15,0.78,WSW,4,0,1015.2,Fair
2023-05-28,2:50,18.9,15,0.78,WSW,4,0,1015.2,Fair
2023-05-28,3:20,18.9,15,0.78,WSW,4,0,1015.2,Fair
2023-05-28,3:50,17.8,15,0.83,WSW,3.6,0,1015.2,Fair
2023-05-28,4:20,17.8,15,0.83,SW,3.6,0,1014.6,Fair
2023-05-28,4:50,17.8,15,0.83,W,4.5,0,1014.6,Fair
2023-05-28,5:20,17.8,15,0.83,W,4,0,1014.6,Fair
2023-05-28,5:50,17.8,15,0.83,W,3.1,0,1014.6,Fair
2023-05-28,6:20,17.8,15,0.83,W,4.5,0,1014.6,Fair
2023-05-28,6:50,17.8,15,0.83,WSW,2.7,0,1014.6,Fair
2023-05-28,7:20,17.8,15,0.83,W,4,0,1014.6,Fair
2023-05-28,7:50,17.8,15,0.83,W,4,0,1014.6,Fair
2023-05-28,8:50,17.8,15,0.83,W,3.6,0,1014.6,Fair
2023-05-28,9:20,18.9,15,0.78,WSW,3.1,0,1014.6,Fair
2023-05-28,9:50,20,15,0.73,WSW,2.7,0,1014.6,Fair
2023-05-28,10:20,21.1,15,0.68,WSW,2.2,0,1015.2,Fair
2023-05-28,10:50,21.1,15,0.68,SW,2.2,0,1015.2,Fair
